Session,Project Code,Session Message,Session Note,Record#,PIT Tag,SRR Code,Event Type,Length,Weight,Conditional Comments,Text Comments,Event Date,Event Date (PST),Event Site,Life Stage,Brood Year,Migration Year,Spawn Year,Release Site,RKM Mask,RKM Ext,Release Temp,Release Date,Release Date (PST),Tagger,Organization,Capture Method,Mark Method,Mark Temp,Hold Temp,Raceway/Transect/Tank,Hatchery,Stock,Latitude,Longitude,Lat/Long Source,Detail Note,Second PIT Tag,Coded-Wire Tag,Card,Genetic ID,Scale ID,Coloration,Acoustic Tag,Position,Radio Tag,Stubby Dorsal,Other Tag,CRITFC Comments,Marine Mammal,Hook Damage,Injury,Condition,Net Damage
OJD-2020-233-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,12,3DD.003D3657B1,15U,Mark,820,,AD AT MT RF,,8/20/2020 9:49,8/20/2020 8:49,BONAFF,Adult,,,,BONAFF,234,,20,8/20/2020 9:49,8/20/2020 8:49,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.64975,-121.936172,GPS,,,,1,,,D,ID:,4,,No,,,No,No,,5,No
OJD-2020-233-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,13,3DD.003D365797,15U,Mark,830,,AT MT RF,,8/20/2020 9:51,8/20/2020 8:51,BONAFF,Adult,,,,BONAFF,234,,20,8/20/2020 9:51,8/20/2020 8:51,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649921,-121.936317,GPS,,,,1,,,B,ID:,5,,No,,,No,No,,5,No
OJD-2020-233-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,14,3DD.003D36578E,15U,Mark,655,,AT MT RF,,8/20/2020 9:57,8/20/2020 8:57,BONAFF,Adult,,,,BONAFF,234,,20,8/20/2020 9:57,8/20/2020 8:57,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649769,-121.936462,GPS,,,,1,,,B,ID:,6,,No,,,No,No,,5,No
OJD-2020-233-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,15,3DD.003D36575E,15U,Mark,740,,AT MT RF,,8/20/2020 9:59,8/20/2020 8:59,BONAFF,Adult,,,,BONAFF,234,,20,8/20/2020 9:59,8/20/2020 8:59,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.64986,-121.936142,GPS,,,,1,,,B,ID:,7,,No,,,No,No,,5,No
OJD-2020-233-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,16,3DD.003D365771,35U,Mark,635,,1< AD AT MT PA RF,,8/20/2020 10:07,8/20/2020 9:07,BONAFF,Adult,,,,BONAFF,234,,20,8/20/2020 10:07,8/20/2020 9:07,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.64996,-121.936333,GPS,,,,1,,,B,ID:,6,,Yes,,,Yes,No,GASH,2,No
OJD-2020-233-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,18,3DD.003D36577B,15U,Mark,795,,AD AT MT RF,,8/20/2020 10:27,8/20/2020 9:27,BONAFF,Adult,,,,BONAFF,234,,20,8/20/2020 10:27,8/20/2020 9:27,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,D,ID:,8,,No,,tule,No,No,,5,No
OJD-2020-233-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,19,3DD.003D365786,15U,Mark,850,,AT MT RF,,8/20/2020 10:38,8/20/2020 9:38,BONAFF,Adult,,,,BONAFF,234,,20,8/20/2020 10:38,8/20/2020 9:38,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649979,-121.936211,GPS,,,,1,,,B,ID:,9,,No,,,No,No,,5,No
OJD-2020-233-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,20,3DD.003D36579A,15U,Mark,755,,AD AT MT RF,,8/20/2020 10:41,8/20/2020 9:41,BONAFF,Adult,,,,BONAFF,234,,20,8/20/2020 10:41,8/20/2020 9:41,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.64996,-121.935966,GPS,,,,1,,,B,ID:,10,,No,,,No,No,,5,No
OJD-2020-233-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,21,3DD.003D3657A0,35U,Mark,805,,AD AT MT RF,,8/20/2020 10:49,8/20/2020 9:49,BONAFF,Adult,,,,BONAFF,234,,20,8/20/2020 10:49,8/20/2020 9:49,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649841,-121.93605,GPS,,,,2,,,D,ID:,1,,No,,,No,No,,5,No
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,1,3DD.003D36579C,35U,Mark,825,,1< AD AT MT RF,,8/24/2020 6:40,8/24/2020 5:40,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 6:40,8/24/2020 5:40,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649921,-121.936256,GPS,,,,1,,,B,ID:,1,,Yes,,,Yes,No,MM,5,No
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,2,3DD.003D365798,35U,Mark,845,,AD AT MT RF,,8/24/2020 8:57,8/24/2020 7:57,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 8:57,8/24/2020 7:57,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,B,ID:,2,,No,,,No,No,,5,No
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,3,3DD.003D36578C,15U,Mark,705,,AD AT MT RF,,8/24/2020 9:00,8/24/2020 8:00,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 9:00,8/24/2020 8:00,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,D,ID:,1,,No,,,No,No,,5,No
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,4,3DD.003D365792,35U,Mark,715,,>2 AT CA FU MT PA RF,,8/24/2020 9:02,8/24/2020 8:02,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 9:02,8/24/2020 8:02,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,B,ID:,3,,No,,,No,No,N,3,yes
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,5,3DD.003D36576C,15U,Mark,820,,1< AT MT RF,,8/24/2020 9:17,8/24/2020 8:17,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 9:17,8/24/2020 8:17,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649818,-121.935959,GPS,,,,1,,,B,ID:,2,,No,,,Yes,No,MM,5,No
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,6,3DD.003D365763,35U,Mark,790,,AT CY MT PA RF,,8/24/2020 9:22,8/24/2020 8:22,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 9:22,8/24/2020 8:22,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.64991,-121.936089,GPS,,,,1,,,B,ID:,4,,No,,,Yes,No,MM,4,No
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,7,3DD.003D365778,15U,Mark,775,,AT MT RF,,8/24/2020 9:28,8/24/2020 8:28,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 9:28,8/24/2020 8:28,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.64986,-121.936119,GPS,,,,1,,,D,ID:,3,,No,,tule,No,No,,5,No
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,8,3DD.003D36576E,15U,Mark,650,,AD AT MT RF,,8/24/2020 9:31,8/24/2020 8:31,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 9:31,8/24/2020 8:31,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649872,-121.93618,GPS,,,,1,,,B,ID:,4,,No,,bad clip,No,No,,5,No
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,9,3DD.003D36576D,15U,Mark,840,,1< AD AT MT RF,,8/24/2020 9:38,8/24/2020 8:38,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 9:38,8/24/2020 8:38,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.64978,-121.935928,GPS,,,,1,,,B,ID:,5,,No,,,No,No,,5,No
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,10,3DD.003D365789,15U,Mark,750,,AT MT RF,,8/24/2020 9:43,8/24/2020 8:43,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 9:43,8/24/2020 8:43,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,I,ID:,6,,No,,,No,No,,5,No
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,11,3DD.003D3657A2,35U,Mark,655,,1< AD AT MT PA RF,,8/24/2020 9:48,8/24/2020 8:48,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 9:48,8/24/2020 8:48,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.64983,-121.936127,GPS,,,,1,,,B,ID:,5,,Yes,,,No,No,PARADIS,4,No
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,12,3DD.003D365785,15U,Mark,820,,AT MT RF,,8/24/2020 9:57,8/24/2020 8:57,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 9:57,8/24/2020 8:57,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649971,-121.936249,GPS,,,,1,,,B,ID:,7,,No,,,No,No,,5,No
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,13,3DD.003D365773,15U,Mark,520,,AD AT MT OP RF,,8/24/2020 10:01,8/24/2020 9:01,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 10:01,8/24/2020 9:01,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.650009,-121.936317,GPS,,,,1,,,B,ID:,8,,No,,,No,No,,4,No
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,15,3DD.003D36575C,15U,Mark,715,,AT MT PA RF,,8/24/2020 10:25,8/24/2020 9:25,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 10:25,8/24/2020 9:25,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,B,ID:,9,,No,,,No,No,,5,No
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,16,3DD.003D3657AE,15U,Mark,835,,AT MT RF,,8/24/2020 10:28,8/24/2020 9:28,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 10:28,8/24/2020 9:28,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649929,-121.936241,GPS,,,,1,,,D,ID:,10,,No,,tule,No,No,,5,No
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,17,3DD.003D365765,15U,Mark,575,,AT MT RF,,8/24/2020 10:38,8/24/2020 9:38,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 10:38,8/24/2020 9:38,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649891,-121.936073,GPS,,,,2,,,I,ID:,1,,No,,,No,No,,5,No
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,18,3DD.003D365955,35U,Mark,525,,>2 AD AT MT PA RF RV,,8/24/2020 10:41,8/24/2020 9:41,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 10:41,8/24/2020 9:41,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649601,-121.93589,GPS,,,,1,,,B,ID:,6,,Yes,,,No,No,N,3,yes
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,19,3DD.003D365980,35U,Mark,685,,AD AT CY MT PA RF,,8/24/2020 10:44,8/24/2020 9:44,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 10:44,8/24/2020 9:44,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.64967,-121.935852,GPS,,,,1,,,B,ID:,7,,Yes,,,Yes,No,MM,3,No
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,20,3DD.003D365998,35U,Mark,535,,1< AD AT MT PA RF,,8/24/2020 10:50,8/24/2020 9:50,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 10:50,8/24/2020 9:50,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649879,-121.936081,GPS,,,,1,,,B,ID:,8,,No,,,No,No,PARADIS,4,No
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,21,3DD.003D365975,15U,Mark,520,,AD AT DI MT RF,,8/24/2020 10:52,8/24/2020 9:52,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 10:52,8/24/2020 9:52,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,2,,,B,ID:,2,,No,,,No,No,,5,No
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,22,3DD.003D3659AD,15U,Mark,790,,AD AT MT RF,,8/24/2020 10:59,8/24/2020 9:59,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 10:59,8/24/2020 9:59,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.64983,-121.936142,GPS,,,,2,,,B,ID:,3,,No,,,Yes,No,MM,5,No
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,23,3DD.003D36596E,35U,Mark,725,,AT MT RF,,8/24/2020 11:07,8/24/2020 10:07,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 11:07,8/24/2020 10:07,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,B,ID:,9,,No,,,No,No,,5,No
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,24,3DD.003D36596C,15U,Mark,810,,AD AT MT RF,,8/24/2020 11:09,8/24/2020 10:09,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 11:09,8/24/2020 10:09,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,2,,,I,ID:,4,,No,,,No,No,,5,No
OJD-2020-237-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,25,3DD.003D365988,35U,Mark,690,,1< AT MT RF,,8/24/2020 11:15,8/24/2020 10:15,BONAFF,Adult,,,,BONAFF,234,,20,8/24/2020 11:15,8/24/2020 10:15,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.6502,-121.936638,GPS,,,,2,,,B,ID:,5,,No,,,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,1,3DD.003D36594D,15U,Mark,770,,AD AT MT RF,,8/25/2020 6:14,8/25/2020 5:14,BONAFF,Adult,,,,BONAFF,234,,20,8/25/2020 6:14,8/25/2020 5:14,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649891,-121.936302,GPS,,,,1,,,B,ID:,1,,No,,,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,2,3DD.003D365958,15U,Mark,930,,AT MT RF,,8/25/2020 7:22,8/25/2020 6:22,BONAFF,Adult,,,,BONAFF,234,,20,8/25/2020 7:22,8/25/2020 6:22,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649921,-121.936378,GPS,,,,1,,,B,ID:,2,,No,,,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,3,3DD.003D365984,15U,Mark,575,,AD AT MT RF,,8/25/2020 7:24,8/25/2020 6:24,BONAFF,Adult,,,,BONAFF,234,,20,8/25/2020 7:24,8/25/2020 6:24,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649769,-121.936302,GPS,,,,1,,,D,ID:,3,,No,,,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,4,3DD.003D365982,35U,Mark,635,,1< AD AT MT RF,,8/25/2020 7:32,8/25/2020 6:32,BONAFF,Adult,,,,BONAFF,234,,20,8/25/2020 7:32,8/25/2020 6:32,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649872,-121.936501,GPS,,,,1,,,B,ID:,1,,No,,,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,5,3DD.003D365962,35U,Mark,830,,1< AT MT RF,,8/25/2020 7:41,8/25/2020 6:41,BONAFF,Adult,,,,BONAFF,234,,20,8/25/2020 7:41,8/25/2020 6:41,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.64949,-121.93589,GPS,,,,1,,,B,ID:,2,,No,,,Yes,No,MM,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,6,3DD.003D36597E,15U,Mark,785,,AD AT MT RF,,8/25/2020 7:46,8/25/2020 6:46,BONAFF,Adult,,,,BONAFF,234,,20,8/25/2020 7:46,8/25/2020 6:46,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.64983,-121.936272,GPS,,,,1,,,I,ID:,4,,No,,,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,7,3DD.003D3659B0,15U,Mark,785,,AT MT RF,,8/25/2020 7:59,8/25/2020 6:59,BONAFF,Adult,,,,BONAFF,234,,20,8/25/2020 7:59,8/25/2020 6:59,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649818,-121.936348,GPS,,,,1,,,B,ID:,5,,No,,,Yes,No,MM,4,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,8,3DD.003D3659AA,35U,Mark,855,,1< AD AT CY MT RF,,8/25/2020 8:12,8/25/2020 7:12,BONAFF,Adult,,,,BONAFF,234,,20,8/25/2020 8:12,8/25/2020 7:12,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,B,ID:,3,,No,,,No,No,,4,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,9,3DD.003D365999,35U,Mark,590,,1< AD AT MT PA RF,,8/25/2020 8:20,8/25/2020 7:20,BONAFF,Adult,,,,BONAFF,234,,20,8/25/2020 8:20,8/25/2020 7:20,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.64986,-121.936607,GPS,,,,1,,,B,ID:,4,,Yes,,,No,No,PARADIS,4,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,10,3DD.003D365957,15U,Mark,780,,AD AT MT RF,,8/25/2020 8:22,8/25/2020 7:22,BONAFF,Adult,,,,BONAFF,234,,20,8/25/2020 8:22,8/25/2020 7:22,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.650242,-121.936333,GPS,,,,1,,,B,ID:,6,,No,,,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,11,3DD.003D36594F,15U,Mark,765,,AD AT MT RF,,8/25/2020 8:32,8/25/2020 7:32,BONAFF,Adult,,,,BONAFF,234,,20,8/25/2020 8:32,8/25/2020 7:32,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.65004,-121.936127,GPS,,,,1,,,B,ID:,7,,No,,,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,12,3DD.003D365989,15U,Mark,780,,1< AD AT MT RF,,8/25/2020 8:34,8/25/2020 7:34,BONAFF,Adult,,,,BONAFF,234,,20,8/25/2020 8:34,8/25/2020 7:34,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,I,ID:,8,,No,,,No,No,N,5,yes
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,13,3DD.003D36597D,15U,Mark,800,,<2 AD AT MT RF,,8/25/2020 8:36,8/25/2020 7:36,BONAFF,Adult,,,,BONAFF,234,,20,8/25/2020 8:36,8/25/2020 7:36,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.64978,-121.936371,GPS,,,,1,,,B,ID:,9,,No,,,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,14,3DD.003D365991,15U,Mark,770,,AT MT RF,,8/25/2020 8:46,8/25/2020 7:46,BONAFF,Adult,,,,BONAFF,234,,20,8/25/2020 8:46,8/25/2020 7:46,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.65004,-121.936111,GPS,,,,1,,,B,ID:,10,,No,,,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,15,3DD.003D365978,35U,Mark,780,,AT MT RF,,8/25/2020 9:19,8/25/2020 8:19,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 9:19,8/25/2020 8:19,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649849,-121.93634,GPS,,,,1,,,B,ID:,5,,No,,,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,16,3DD.003D365961,15U,Mark,770,,AT MT RF,,8/25/2020 9:23,8/25/2020 8:23,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 9:23,8/25/2020 8:23,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649891,-121.936272,GPS,,,,2,,,B,ID:,1,,No,,,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,17,3DD.003D3659AF,15U,Mark,755,,AD AT CA MT RF,,8/25/2020 9:25,8/25/2020 8:25,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 9:25,8/25/2020 8:25,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.64986,-121.936249,GPS,,,,2,,,D,ID:,2,,No,,,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,18,3DD.003D365993,15U,Mark,725,,AT MT RF,,8/25/2020 9:40,8/25/2020 8:40,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 9:40,8/25/2020 8:40,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.64994,-121.936279,GPS,,,,2,,,B,ID:,3,,No,,,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,19,3DD.003D3659A4,35U,Mark,695,,1< AD AT CA MT PA RF,,8/25/2020 9:53,8/25/2020 8:53,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 9:53,8/25/2020 8:53,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.650002,-121.936279,GPS,,,,1,,,B,ID:,6,,No,,,Yes,No,MM,4,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,20,3DD.003D3659A5,35U,Mark,565,,<2 AT MT PA RF,,8/25/2020 9:56,8/25/2020 8:56,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 9:56,8/25/2020 8:56,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.64994,-121.936241,GPS,,,,1,,,B,ID:,7,,Yes,,,No,No,N,4,yes
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,21,3DD.0077A65176,35U,Recapture,765,,AD AT MT PA RE RF,,8/25/2020 10:01,8/25/2020 9:01,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 10:01,8/25/2020 9:01,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.64994,-121.936111,GPS,,,,1,,,B,ID:,8,,Yes,,change event type,Yes,No,MM,4,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,22,3DD.003D365974,35U,Mark,705,,<2 AD AT FU MT PA RF,,8/25/2020 10:03,8/25/2020 9:03,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 10:03,8/25/2020 9:03,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649979,-121.936249,GPS,,,,1,,,B,ID:,9,,Yes,,,Yes,No,,3,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,23,3DD.003D365973,15U,Mark,900,,AT MT RF,,8/25/2020 10:08,8/25/2020 9:08,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 10:08,8/25/2020 9:08,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.64983,-121.935898,GPS,,,,2,,,I,ID:,4,,No,,,No,No,,5,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,24,3DD.003D36598B,15U,Mark,820,,AT MT RF,,8/25/2020 10:10,8/25/2020 9:10,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 10:10,8/25/2020 9:10,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649818,-121.93605,GPS,,,,2,,,I,ID:,5,,No,,,Yes,No,MM,3,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,26,3DD.003D365968,35U,Mark,625,,<2 AD AN AT MT RF,,8/25/2020 10:20,8/25/2020 9:20,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 10:20,8/25/2020 9:20,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,,,GPS,,,,1,,,B,ID:,10,,Yes,,,Yes,No,MM,3,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,27,3DD.003D36595A,35U,Mark,760,,1< AD AT MT OP RF,,8/25/2020 10:26,8/25/2020 9:26,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 10:26,8/25/2020 9:26,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649639,-121.936028,GPS,,,,2,,,I,ID:,1,,Yes,,,No,No,,4,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,28,3DD.003D365954,35U,Mark,840,,AT MT PA RF,,8/25/2020 10:29,8/25/2020 9:29,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 10:29,8/25/2020 9:29,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,,,GPS,,,,2,,,B,ID:,2,,No,,,Yes,No,MM,4,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,29,3DD.003D365985,15U,Mark,640,,AT MT PA RF,,8/25/2020 10:33,8/25/2020 9:33,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 10:33,8/25/2020 9:33,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.650261,-121.935997,GPS,,,,2,,,B,ID:,6,,No,,,Yes,No,MM,4,No
OJD-2020-238-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,30,3DD.003D3659A3,15U,Mark,700,,AT MT RF,,8/25/2020 10:39,8/25/2020 9:39,BONAFF,Adult,,,,BONAFF,234,,19,8/25/2020 10:39,8/25/2020 9:39,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,,,GPS,,,,2,,,B,ID:,7,,No,,,No,No,,5,No
