Session,Project Code,Session Message,Session Note,Record#,PIT Tag,SRR Code,Event Type,Length,Weight,Conditional Comments,Text Comments,Event Date,Event Date (PST),Event Site,Life Stage,Brood Year,Migration Year,Spawn Year,Release Site,RKM Mask,RKM Ext,Release Temp,Release Date,Release Date (PST),Tagger,Organization,Capture Method,Mark Method,Mark Temp,Hold Temp,Raceway/Transect/Tank,Hatchery,Stock,Latitude,Longitude,Lat/Long Source,Detail Note,Second PIT Tag,Coded-Wire Tag,Card,Genetic ID,Scale ID,Coloration,Acoustic Tag,Position,Radio Tag,Stubby Dorsal,Other Tag,CRITFC Comments,Marine Mammal,Hook Damage,Injury,Condition,Net Damage
OJD-2020-218-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,29,3DD.003D365B07,15U,Mark,485,,AD AT MT RF,,8/5/2020 10:55,8/5/2020 9:55,BONAFF,Adult,,,,BONAFF,234,,20.5,8/5/2020 10:55,8/5/2020 9:55,BRESHEARS L,ODFW,LADDER,HAND,20.5,20.5,,,,45.649849,-121.93634,GPS,,,,1,,,B,ID:,9,,No,,,No,No,,5,No
OJD-2020-219-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,1,3DD.003D365AFD,15U,Mark,505,,AT MT RF,,8/6/2020 7:01,8/6/2020 6:01,BONAFF,Adult,,,,BONAFF,234,,20,8/6/2020 7:01,8/6/2020 6:01,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.650028,-121.936287,GPS,,,,1,,,B,ID:,1,,No,,,No,No,,5,No
OJD-2020-219-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,3,3DD.003D365AFF,35U,Mark,645,,1< AD AT MT RF,,8/6/2020 7:58,8/6/2020 6:58,BONAFF,Adult,,,,BONAFF,234,,20,8/6/2020 7:58,8/6/2020 6:58,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.64967,-121.935959,GPS,,,,1,,,B,ID:,1,,Yes,,,No,No,,5,No
OJD-2020-219-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,4,3DD.003D365B10,35U,Mark,740,,1< AD AT MT RF,,8/6/2020 9:06,8/6/2020 8:06,BONAFF,Adult,,,,BONAFF,234,,20,8/6/2020 9:06,8/6/2020 8:06,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.64962,-121.936203,GPS,,,,1,,,B,ID:,2,,Yes,,,Yes,No,GASH,3,No
OJD-2020-219-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,5,3DD.003D365AE7,35U,Mark,600,,AD AT FU MT PA RF,,8/6/2020 9:09,8/6/2020 8:09,BONAFF,Adult,,,,BONAFF,234,,20,8/6/2020 9:09,8/6/2020 8:09,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.650242,-121.936172,GPS,,,,1,,,B,ID:,3,,No,,,No,yes,HD,4,No
OJD-2020-219-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,6,3DD.003D365AEB,35U,Mark,660,,1< AT CY MT PA RF,,8/6/2020 9:25,8/6/2020 8:25,BONAFF,Adult,,,,BONAFF,234,,20,8/6/2020 9:25,8/6/2020 8:25,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,B,ID:,4,,No,,,No,No,,4,No
OJD-2020-219-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,9,3DD.003D365B27,35U,Mark,790,,1< AT MT PA RF,,8/6/2020 10:01,8/6/2020 9:01,BONAFF,Adult,,,,BONAFF,234,,20,8/6/2020 10:01,8/6/2020 9:01,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,B,ID:,5,,No,,,No,No,,5,No
OJD-2020-219-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,10,3DD.003D365B03,35U,Mark,585,,AD AT MT PA RF RV,,8/6/2020 10:04,8/6/2020 9:04,BONAFF,Adult,,,,BONAFF,234,,20,8/6/2020 10:04,8/6/2020 9:04,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649761,-121.936157,GPS,,,,1,,,B,ID:,6,,Yes,,,No,No,,5,No
OJD-2020-219-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,11,3DD.003D365ADF,35U,Mark,610,,AD AT MT RF,,8/6/2020 10:13,8/6/2020 9:13,BONAFF,Adult,,,,BONAFF,234,,20,8/6/2020 10:13,8/6/2020 9:13,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649559,-121.935722,GPS,,,,1,,,B,ID:,7,,No,,,No,No,,5,No
OJD-2020-219-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,12,3DD.003D365B3A,15U,Mark,485,,AT MT RF,,8/6/2020 10:14,8/6/2020 9:14,BONAFF,Adult,,,,BONAFF,234,,20,8/6/2020 10:14,8/6/2020 9:14,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,B,ID:,2,,No,,,No,No,,5,No
OJD-2020-219-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,13,3DD.003D365B0F,35U,Mark,745,,AD AT CA MT PA RF,,8/6/2020 10:38,8/6/2020 9:38,BONAFF,Adult,,,,BONAFF,234,,19,8/6/2020 10:38,8/6/2020 9:38,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.64991,-121.936043,GPS,,,,1,,,B,ID:,8,,Yes,,,No,No,,5,No
OJD-2020-223-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,2,3DD.003D365B15,35U,Mark,625,,<2 AD AT CA CY MT PA RF,,8/10/2020 7:56,8/10/2020 6:56,BONAFF,Adult,,,,BONAFF,234,,19.5,8/10/2020 7:56,8/10/2020 6:56,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.65065,-121.937248,GPS,,,,1,,,B,ID:,1,,Yes,,,No,No,N,4,yes
OJD-2020-223-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,3,3DD.003D365B1A,35U,Mark,525,,1< AD AT MT RF,,8/10/2020 8:21,8/10/2020 7:21,BONAFF,Adult,,,,BONAFF,234,,19.5,8/10/2020 8:21,8/10/2020 7:21,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,,,GPS,,,,1,,,B,ID:,2,,Yes,,,No,No,,5,No
OJD-2020-223-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,4,3DD.003D365ADD,35U,Mark,745,,1< AD AT CY MT RF,,8/10/2020 9:05,8/10/2020 8:05,BONAFF,Adult,,,,BONAFF,234,,19.5,8/10/2020 9:05,8/10/2020 8:05,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.650108,-121.93647,GPS,,,,1,,,I,ID:,3,,Yes,,,No,No,N,4,yes
OJD-2020-223-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,6,3DD.003D365B39,35U,Mark,615,,<2 AD AT MT PA RF,,8/10/2020 9:22,8/10/2020 8:22,BONAFF,Adult,,,,BONAFF,234,,19.5,8/10/2020 9:22,8/10/2020 8:22,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,,,GPS,,,,1,,,B,ID:,4,,Yes,,,No,yes,HD,5,yes
OJD-2020-223-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,7,3DD.003D365B2A,35U,Mark,740,,AD AT MT PA RF,,8/10/2020 9:37,8/10/2020 8:37,BONAFF,Adult,,,,BONAFF,234,,19.5,8/10/2020 9:37,8/10/2020 8:37,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.649738,-121.936348,GPS,,,,1,,,B,ID:,5,,Yes,,,No,No,,5,No
OJD-2020-223-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,8,3DD.003D365AF2,15U,Mark,820,,1< AT MT RF,,8/10/2020 9:43,8/10/2020 8:43,BONAFF,Adult,,,,BONAFF,234,,19.5,8/10/2020 9:43,8/10/2020 8:43,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.64975,-121.936272,GPS,,,,1,,,B,ID:,1,,No,,,No,No,,5,No
OJD-2020-223-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,9,3DD.003D365B28,15U,Mark,500,,AD AT MT RF,,8/10/2020 9:51,8/10/2020 8:51,BONAFF,Adult,,,,BONAFF,234,,19,8/10/2020 9:51,8/10/2020 8:51,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,,,GPS,,,,1,,,B,ID:,2,,No,,,No,No,,5,No
OJD-2020-223-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,10,3DD.003D365B0C,35U,Mark,520,,1S AD AT FU MT RF,,8/10/2020 10:19,8/10/2020 9:19,BONAFF,Adult,,,,BONAFF,234,,19,8/10/2020 10:19,8/10/2020 9:19,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649799,-121.936119,GPS,,,,1,,,B,ID:,6,,Yes,,,No,No,,4,No
OJD-2020-223-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,11,3DD.003D365B34,35U,Mark,830,,<2 AT MT PA RF,,8/10/2020 10:30,8/10/2020 9:30,BONAFF,Adult,,,,BONAFF,234,,19,8/10/2020 10:30,8/10/2020 9:30,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649879,-121.936241,GPS,,,,1,,,B,ID:,7,,No,,,Yes,No,MM,4,No
OJD-2020-223-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,12,3DD.003D365B23,35U,Mark,545,,1< AD AT MT PA RF,,8/10/2020 10:36,8/10/2020 9:36,BONAFF,Adult,,,,BONAFF,234,,19,8/10/2020 10:36,8/10/2020 9:36,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649948,-121.936302,GPS,,,,1,,,B,ID:,8,,Yes,,,Yes,No,MM,5,No
OJD-2020-223-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,13,3DD.003BE67AEB,35U,Recapture,785,,<2 AD AT MT RE RF,,8/10/2020 10:38,8/10/2020 9:38,BONAFF,Adult,,,,BONAFF,234,,19,8/10/2020 10:38,8/10/2020 9:38,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.650002,-121.936302,GPS,,,,1,,,B,ID:,9,,Yes,,change event type,Yes,No,MM,4,No
OJD-2020-223-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,14,3DD.003D365B0B,35U,Mark,540,,1< AD AT MT RF,,8/10/2020 10:45,8/10/2020 9:45,BONAFF,Adult,,,,BONAFF,234,,19,8/10/2020 10:45,8/10/2020 9:45,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649811,-121.93602,GPS,,,,1,,,B,ID:,10,,Yes,,,Yes,No,MM,5,No
OJD-2020-223-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,15,3DD.003D365AF5,35U,Mark,715,,1< AT MT RF,,8/10/2020 10:46,8/10/2020 9:46,BONAFF,Adult,,,,BONAFF,234,,19,8/10/2020 10:46,8/10/2020 9:46,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,,,GPS,,,,2,,,B,ID:,1,,No,,,No,No,,5,No
OJD-2020-223-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,16,3DD.003D365B40,35U,Mark,720,,<2 >2 AD AT LV MT PA RF,,8/10/2020 10:54,8/10/2020 9:54,BONAFF,Adult,,,,BONAFF,234,,19,8/10/2020 10:54,8/10/2020 9:54,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649879,-121.936043,GPS,,,,2,,,B,ID:,2,,No,,,No,No,,4,No
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,1,3DD.003D365B14,35U,Mark,695,,1< AD AT FU MT RF,,8/11/2020 6:48,8/11/2020 5:48,BONAFF,Adult,,,,BONAFF,234,,20,8/11/2020 6:48,8/11/2020 5:48,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649979,-121.936302,GPS,,,,1,,,B,ID:,1,,Yes,,,No,No,,5,No
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,2,3DD.003D365B13,35U,Mark,775,,AD AT MT PA PV RF,,8/11/2020 7:39,8/11/2020 6:39,BONAFF,Adult,,,,BONAFF,234,,20,8/11/2020 7:39,8/11/2020 6:39,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649891,-121.936188,GPS,,,,1,,,B,ID:,2,,Yes,,,Yes,No,MM,3,No
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,3,3DD.003D365B01,15U,Mark,675,,1< AT MT RF,,8/11/2020 7:56,8/11/2020 6:56,BONAFF,Adult,,,,BONAFF,234,,20,8/11/2020 7:56,8/11/2020 6:56,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649769,-121.936317,GPS,,,,1,,,B,ID:,1,,No,,,No,No,,5,No
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,4,3DD.003D365B04,35U,Mark,770,,1< AD AT CA MT RF,,8/11/2020 8:05,8/11/2020 7:05,BONAFF,Adult,,,,BONAFF,234,,20,8/11/2020 8:05,8/11/2020 7:05,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.64999,-121.936371,GPS,,,,1,,,B,ID:,3,,No,,,No,yes,HD,4,No
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,5,3DD.003D365B08,15U,Mark,695,,AD AT MT RF,,8/11/2020 8:12,8/11/2020 7:12,BONAFF,Adult,,,,BONAFF,234,,20,8/11/2020 8:12,8/11/2020 7:12,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649799,-121.936462,GPS,,,,1,,,B,ID:,2,,No,,,No,No,,5,No
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,6,3DD.003D365AE9,35U,Mark,765,,AD AT CA MT RF,,8/11/2020 8:21,8/11/2020 7:21,BONAFF,Adult,,,,BONAFF,234,,20,8/11/2020 8:21,8/11/2020 7:21,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649929,-121.936394,GPS,,,,1,,,B,ID:,4,,Yes,,,No,No,,5,No
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,7,3DD.003D365B19,35U,Mark,695,,<2 AD AT CA HE MT PA RF,,8/11/2020 8:24,8/11/2020 7:24,BONAFF,Adult,,,,BONAFF,234,,20,8/11/2020 8:24,8/11/2020 7:24,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.64978,-121.936089,GPS,,,,1,,,B,ID:,5,,No,,,Yes,No,MM,4,No
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,8,3DD.003D365B06,35U,Mark,760,,AN AT DF MT RF,,8/11/2020 8:38,8/11/2020 7:38,BONAFF,Adult,,,,BONAFF,234,,20,8/11/2020 8:38,8/11/2020 7:38,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649811,-121.936172,GPS,,,,1,,,B,ID:,6,,Yes,,,No,No,,4,No
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,9,3DD.003D365B3C,35U,Mark,710,,AD AT MT RF,,8/11/2020 8:47,8/11/2020 7:47,BONAFF,Adult,,,,BONAFF,234,,20,8/11/2020 8:47,8/11/2020 7:47,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649738,-121.936203,GPS,,,,1,,,B,ID:,6,,No,,,No,No,,5,No
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,10,3DD.003D365AE3,15U,Mark,Adult Fish,,AD AT MT RF,,8/11/2020 8:53,8/11/2020 7:53,BONAFF,Adult,,,,BONAFF,234,,19,8/11/2020 8:53,8/11/2020 7:53,BRESHEARS L,ODFW,LADDER,HAND,19,19,,,,45.649849,-121.936317,GPS,,,,1,,,D,ID:,3,,No,,,No,No,,5,No
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,11,3DD.003D365B1B,15U,Mark,450,,AT MT RF,,8/11/2020 9:21,8/11/2020 8:21,BONAFF,Adult,,,,BONAFF,234,,20,8/11/2020 9:21,8/11/2020 8:21,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.650009,-121.936089,GPS,,,,1,,,B,ID:,4,,No,,,No,No,,5,No
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,12,3DD.003D36577A,35U,Mark,810,,1< AT MT RF,,8/11/2020 9:30,8/11/2020 8:30,BONAFF,Adult,,,,BONAFF,234,,20,8/11/2020 9:30,8/11/2020 8:30,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,,,GPS,,,,1,,,B,ID:,8,,No,,,No,No,,5,No
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,13,3DD.003D365791,35U,Mark,680,,AD AT MT RF,,8/11/2020 9:36,8/11/2020 8:36,BONAFF,Adult,,,,BONAFF,234,,20,8/11/2020 9:36,8/11/2020 8:36,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649849,-121.936142,GPS,,,,1,,,B,ID:,9,,Yes,,,No,No,,5,No
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,14,3DD.003D365794,35U,Mark,680,,1< AD AT MT RF,,8/11/2020 9:41,8/11/2020 8:41,BONAFF,Adult,,,,BONAFF,234,,20,8/11/2020 9:41,8/11/2020 8:41,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649879,-121.936234,GPS,,,,1,,,B,ID:,10,,Yes,,,No,No,N,5,YES
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,15,3DD.003D3657BB,35U,Mark,800,,<2 AD AT FU MT RF,,8/11/2020 9:44,8/11/2020 8:44,BONAFF,Adult,,,,BONAFF,234,,20,8/11/2020 9:44,8/11/2020 8:44,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649921,-121.936119,GPS,,,,2,,,B,ID:,1,,No,,,No,No,,5,No
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,16,3DD.003D3657A5,35U,Mark,730,,1< AD AT MT RF,,8/11/2020 9:49,8/11/2020 8:49,BONAFF,Adult,,,,BONAFF,234,,20,8/11/2020 9:49,8/11/2020 8:49,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649879,-121.935982,GPS,,,,2,,,B,ID:,2,,No,,,No,No,,5,No
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,17,3DD.003D365779,35U,Mark,535,,<2 AD AT MT RF,,8/11/2020 9:51,8/11/2020 8:51,BONAFF,Adult,,,,BONAFF,234,,20,8/11/2020 9:51,8/11/2020 8:51,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.65023,-121.936058,GPS,,,,2,,,B,ID:,3,,Yes,,,No,No,,4,No
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,18,3DD.003D36575F,35U,Mark,540,,1< AD AT MT RF,,8/11/2020 10:00,8/11/2020 9:00,BONAFF,Adult,,,,BONAFF,234,,20,8/11/2020 10:00,8/11/2020 9:00,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649979,-121.93644,GPS,,,,2,,,B,ID:,4,,No,,,No,No,,5,No
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,20,3DD.003D3657B8,35U,Mark,Ad Clip,,1< AD AT MT RF,,8/11/2020 10:15,8/11/2020 9:15,BONAFF,Adult,,,,BONAFF,234,,20,8/11/2020 10:15,8/11/2020 9:15,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649879,-121.936302,GPS,,,,2,,,B,ID:,5,,No,,,Yes,No,MM,3,No
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,21,3DD.003D3657AC,35U,Mark,720,,<2 AD AT MT PT RF,,8/11/2020 10:16,8/11/2020 9:16,BONAFF,Adult,,,,BONAFF,234,,20,8/11/2020 10:16,8/11/2020 9:16,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649761,-121.936256,GPS,,,,2,,,B,ID:,6,,Yes,,,Yes,No,MM,3,No
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,22,3DD.003D365782,35U,Mark,750,,1< AD AT MT RF,,8/11/2020 10:28,8/11/2020 9:28,BONAFF,Adult,,,,BONAFF,234,,20,8/11/2020 10:28,8/11/2020 9:28,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649899,-121.936172,GPS,,,,2,,,B,ID:,7,,Yes,,,Yes,No,GASH,3,No
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,23,3DD.003D365770,35U,Mark,635,,AD AT CY FU MT PA RF,,8/11/2020 10:30,8/11/2020 9:30,BONAFF,Adult,,,,BONAFF,234,,20,8/11/2020 10:30,8/11/2020 9:30,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649921,-121.936249,GPS,,,,2,,,B,ID:,8,,Yes,,,Yes,No,MM,3,No
OJD-2020-224-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,24,3DD.003D365799,35U,Mark,695,,1< AD AT CA MT RF,,8/11/2020 10:35,8/11/2020 9:35,BONAFF,Adult,,,,BONAFF,234,,20,8/11/2020 10:35,8/11/2020 9:35,BRESHEARS L,ODFW,LADDER,HAND,20,20,,,,45.649929,-121.936241,GPS,,,,2,,,B,ID:,9,,Yes,,,Yes,No,MM,4,No
OJD-2020-226-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,1,3DD.003D3657A9,35U,Mark,775,,AD AT MT PA RF,,8/13/2020 6:40,8/13/2020 5:40,BONAFF,Adult,,,,BONAFF,234,,19.5,8/13/2020 6:40,8/13/2020 5:40,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.649559,-121.936241,GPS,,,,1,,,B,ID:,1,,Yes,,,No,No,,5,No
OJD-2020-226-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,2,3DD.003D36579B,35U,Mark,655,,1< AD AT MT PA RF,,8/13/2020 8:45,8/13/2020 7:45,BONAFF,Adult,,,,BONAFF,234,,19.5,8/13/2020 8:45,8/13/2020 7:45,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.649689,-121.936394,GPS,,,,1,,,B,ID:,2,,Yes,,,Yes,No,MM,4,No
OJD-2020-226-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,4,3DD.003D3657B7,35U,Mark,780,,1< AT MT RF,,8/13/2020 9:27,8/13/2020 8:27,BONAFF,Adult,,,,BONAFF,234,,19.5,8/13/2020 9:27,8/13/2020 8:27,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.649841,-121.936111,GPS,,,,1,,,B,ID:,3,,No,,,No,No,,5,No
OJD-2020-226-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,5,3DD.003D365795,15U,Mark,720,,AT DF MT RF,,8/13/2020 9:45,8/13/2020 8:45,BONAFF,Adult,,,,BONAFF,234,,19.5,8/13/2020 9:45,8/13/2020 8:45,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.649799,-121.936119,GPS,,,,1,,,B,ID:,1,,No,,,No,No,,5,No
OJD-2020-226-BBA,OJD,L. Breshears Grad Study,Adult Steelhead Acoustic tag study,7,3DD.003D365766,35U,Mark,545,,1< AD AT CY MT PA RF,,8/13/2020 10:25,8/13/2020 9:25,BONAFF,Adult,,,,BONAFF,234,,19.5,8/13/2020 10:25,8/13/2020 9:25,BRESHEARS L,ODFW,LADDER,HAND,19.5,19.5,,,,45.649891,-121.936302,GPS,,,,1,,,B,ID:,4,,No,,,No,No,,4,No
