Tag Code,Site First Name,First Antenna Group Name,First Date MMDDYYYY,Site Last Name,Last Antenna Group Name,Last Date MMDDYYYY,Release Date MMDDYYYY,Release Site Name,Mark Conditional Comments Value,Mark Conditional Comments Code,Mark Data Project Code Code,Mark Date MMDDYYYY,Mark Length mm,Mark Organization Name,Mark Organization Code,Mark Temperature C,Run Code,Run Name,Species Code,Species Name,ObsMain Count
3DD.003D3659FB,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 56,8/6/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,8/6/2020,8/6/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,8/6/2020,520,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D3659FC,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 56,8/4/2020,TD1 - The Dalles East Fish Ladder,Counting Window,8/29/2020,8/4/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,8/4/2020,660,Columbia River Inter-Tribal Fish Commission,CRITFC,20.9,5,Unknown,3,Steelhead,1
3DD.003D3659FD,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/6/2020,GOA - Little Goose Fish Ladder,Counting Window,10/16/2020,8/6/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip, Descaled Greater than 20%",&gt;2 AD MT RF,JKF,8/6/2020,725,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D3659FE,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/6/2020,JO2 - John Day North Fish Ladder,WEIR 246,9/7/2020,8/6/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip, Descaled Greater than 20%",&gt;2 AD MT RF,JKF,8/6/2020,690,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D3659FF,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,8/5/2020,"WEA - Wells Dam, DCPUD Adult Ladders",Right Ladder Pool 68,9/3/2020,8/5/2020,BONAFF - BON - Adult Fish Facility,"Descaled Greater than 10 Percent, Adipose Fin Clip, Mature, Returning Fish",1&gt; AD MT RF,JKF,8/5/2020,715,Columbia River Inter-Tribal Fish Commission,CRITFC,21.3,5,Unknown,3,Steelhead,1
3DD.003D365A00,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/6/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,8/6/2020,8/6/2020,BONAFF - BON - Adult Fish Facility,"Descaled Between 11 and 20%, Returning Fish, Parasite, Mature",&lt;2 MT PA RF,JKF,8/6/2020,665,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A02,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 54,8/5/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/20/2020,8/5/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Mature, Returning Fish",1&lt; MT RF,JKF,8/5/2020,655,Columbia River Inter-Tribal Fish Commission,CRITFC,21.3,5,Unknown,3,Steelhead,1
3DD.003D365A03,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/6/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,8/6/2020,8/6/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Mature, Returning Fish",1&lt; MT RF,JKF,8/6/2020,670,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A06,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/5/2020,TD1 - The Dalles East Fish Ladder,Counting Window,8/8/2020,8/5/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip, Descaled Greater than 20%",&gt;2 AD MT RF,JKF,8/5/2020,690,Columbia River Inter-Tribal Fish Commission,CRITFC,21.3,5,Unknown,3,Steelhead,1
3DD.003D365A07,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 37,8/5/2020,GRA - Lower Granite Dam Adult,Ladder Exit,9/20/2020,8/5/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Adipose Fin Clip, Mature, Returning Fish",1&lt; AD MT RF,JKF,8/5/2020,560,Columbia River Inter-Tribal Fish Commission,CRITFC,21.3,5,Unknown,3,Steelhead,1
3DD.003D365A08,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/6/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/3/2020,8/6/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,8/6/2020,615,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A09,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/6/2020,GRA - Lower Granite Dam Adult,Ladder Exit,9/19/2020,8/6/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,8/6/2020,780,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A0A,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 55,8/5/2020,TD1 - The Dalles East Fish Ladder,Counting Window,8/10/2020,8/5/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,8/5/2020,605,Columbia River Inter-Tribal Fish Commission,CRITFC,21.3,5,Unknown,3,Steelhead,1
3DD.003D365A0B,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/6/2020,MC2 - McNary Washington Shore Ladder,COUNTING WINDOW,8/15/2020,8/6/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,8/6/2020,655,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A0E,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/4/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/8/2020,8/4/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Adipose Fin Clip, Mature, Returning Fish",1&lt; AD MT RF,JKF,8/4/2020,740,Columbia River Inter-Tribal Fish Commission,CRITFC,20.9,5,Unknown,3,Steelhead,1
3DD.003D365A0F,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 53,8/5/2020,MC1 - McNary Oregon Shore Ladder,COUNTING WINDOW,9/18/2020,8/5/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,8/5/2020,655,Columbia River Inter-Tribal Fish Commission,CRITFC,21.3,5,Unknown,3,Steelhead,1
3DD.003D365A10,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 56,8/5/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,8/6/2020,8/5/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,8/5/2020,550,Columbia River Inter-Tribal Fish Commission,CRITFC,21.3,5,Unknown,3,Steelhead,1
3DD.003D365A11,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/6/2020,PRO - Prosser Diversion Dam Combined,RIGHT BANK LDR COUNTING WINDOW,9/20/2020,8/6/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,8/6/2020,675,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A12,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/4/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/5/2020,8/4/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip, Descaled Greater than 20%",&gt;2 AD MT RF,JKF,8/4/2020,640,Columbia River Inter-Tribal Fish Commission,CRITFC,20.9,5,Unknown,3,Steelhead,1
3DD.003D365A13,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/4/2020,GRA - Lower Granite Dam Adult,Ladder Exit,9/1/2020,8/4/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,8/4/2020,650,Columbia River Inter-Tribal Fish Commission,CRITFC,20.9,5,Unknown,3,Steelhead,1
3DD.003D365A15,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/6/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,8/6/2020,8/6/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,8/6/2020,635,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A18,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,8/10/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,8/10/2020,8/10/2020,BONAFF - BON - Adult Fish Facility,"Descaled Greater than 10 Percent, Adipose Fin Clip, Mature, Returning Fish",1&gt; AD MT RF,JKF,8/10/2020,710,Columbia River Inter-Tribal Fish Commission,CRITFC,20.1,5,Unknown,3,Steelhead,1
3DD.003D365A1C,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,8/11/2020,GRA - Lower Granite Dam Adult,Ladder Exit,9/12/2020,8/10/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,8/10/2020,545,Columbia River Inter-Tribal Fish Commission,CRITFC,20.1,5,Unknown,3,Steelhead,1
3DD.003D365A1D,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,8/11/2020,GRA - Lower Granite Dam Adult,Ladder Exit,9/27/2020,8/10/2020,BONAFF - BON - Adult Fish Facility,"Parasite, Mature, Returning Fish",MT PA RF,JKF,8/10/2020,760,Columbia River Inter-Tribal Fish Commission,CRITFC,20.1,5,Unknown,3,Steelhead,1
3DD.003D365A1E,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/1/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,8/11/2020,690,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A20,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,TD1 - The Dalles East Fish Ladder,Counting Window,8/14/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,8/11/2020,740,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A21,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,GRA - Lower Granite Dam Adult,Ladder Exit,9/28/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,8/11/2020,655,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A22,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,GRA - Lower Granite Dam Adult,Ladder Exit,9/7/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,8/11/2020,800,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A23,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/10/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,8/10/2020,8/10/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,8/10/2020,775,Columbia River Inter-Tribal Fish Commission,CRITFC,20.1,5,Unknown,3,Steelhead,1
3DD.003D365A24,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,8/11/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,8/11/2020,780,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A27,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,"WEA - Wells Dam, DCPUD Adult Ladders",Left Ladder Pool 68,9/13/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Mature, Returning Fish",1&lt; MT RF,JKF,8/11/2020,735,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A29,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/10/2020,RRF - Rocky Reach Fishway,Trap,9/23/2020,8/10/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,8/10/2020,765,Columbia River Inter-Tribal Fish Commission,CRITFC,20.1,5,Unknown,3,Steelhead,1
3DD.003D365A2A,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/12/2020,GRA - Lower Granite Dam Adult,Ladder Exit,8/28/2020,8/12/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,8/12/2020,640,Columbia River Inter-Tribal Fish Commission,CRITFC,20.3,5,Unknown,3,Steelhead,1
3DD.003D365A2C,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,GRA - Lower Granite Dam Adult,Ladder Exit,9/30/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,8/11/2020,660,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A2D,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/10/2020,TD1 - The Dalles East Fish Ladder,Counting Window,8/12/2020,8/10/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,8/10/2020,745,Columbia River Inter-Tribal Fish Commission,CRITFC,20.1,5,Unknown,3,Steelhead,1
3DD.003D365A2E,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 56,8/10/2020,JO2 - John Day North Fish Ladder,WEIR 247,9/9/2020,8/10/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,8/10/2020,500,Columbia River Inter-Tribal Fish Commission,CRITFC,20.1,5,Unknown,3,Steelhead,1
3DD.003D365A2F,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/10/2020,TD1 - The Dalles East Fish Ladder,Counting Window,9/11/2020,8/10/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Mature, Returning Fish",1&lt; MT RF,JKF,8/10/2020,545,Columbia River Inter-Tribal Fish Commission,CRITFC,20.1,5,Unknown,3,Steelhead,1
3DD.003D365A31,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,8/11/2020,8/10/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,8/10/2020,625,Columbia River Inter-Tribal Fish Commission,CRITFC,20.1,5,Unknown,3,Steelhead,1
3DD.003D365A32,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 55,8/10/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,8/10/2020,8/10/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip, Descaled Greater than 20%",&gt;2 AD MT RF,JKF,8/10/2020,555,Columbia River Inter-Tribal Fish Commission,CRITFC,20.1,5,Unknown,3,Steelhead,1
3DD.003D365A33,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,GRA - Lower Granite Dam Adult,Ladder Exit,9/5/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,8/11/2020,590,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A34,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 54,8/11/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/4/2020,8/10/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,8/10/2020,720,Columbia River Inter-Tribal Fish Commission,CRITFC,20.1,5,Unknown,3,Steelhead,1
3DD.003D365A36,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,GRA - Lower Granite Dam Adult,Ladder Exit,9/26/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Parasite, Mature, Returning Fish",MT PA RF,JKF,8/11/2020,700,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A37,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,GRA - Lower Granite Dam Adult,Ladder Exit,9/20/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Descaled Between 11 and 20%, Adipose Fin Clip, Returning Fish, Mature",&lt;2 AD MT RF,JKF,8/11/2020,650,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A38,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/10/2020,RRF - Rocky Reach Fishway,Trap,9/24/2020,8/10/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,8/10/2020,545,Columbia River Inter-Tribal Fish Commission,CRITFC,20.1,5,Unknown,3,Steelhead,1
3DD.003D365A39,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/10/2020,ICH - Ice Harbor Dam (Combined),LEFT LADDER WEIR 438 [O/S],10/22/2020,8/10/2020,BONAFF - BON - Adult Fish Facility,"Descaled Greater than 10 Percent, Adipose Fin Clip, Mature, Returning Fish",1&gt; AD MT RF,JKF,8/10/2020,660,Columbia River Inter-Tribal Fish Commission,CRITFC,20.1,5,Unknown,3,Steelhead,1
3DD.003D365A3A,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,RIA - Rock Island Adult,Right Ladder Exit Channel,9/24/2020,8/10/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,8/10/2020,535,Columbia River Inter-Tribal Fish Commission,CRITFC,20.1,5,Unknown,3,Steelhead,1
3DD.003D365A3B,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,RRF - Rocky Reach Fishway,Trap,9/17/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,8/11/2020,705,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A3C,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/13/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Adipose Fin Clip, Mature, Returning Fish",1&lt; AD MT RF,JKF,8/11/2020,735,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A3E,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/6/2020,GRA - Lower Granite Dam Adult,Ladder Exit,9/24/2020,8/6/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,8/6/2020,640,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A3F,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 56,8/11/2020,GRA - Lower Granite Dam Adult,Ladder Exit,9/2/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Adipose Fin Clip, Mature, Parasite, Returning Fish",AD MT PA RF,JKF,8/11/2020,540,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A40,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,JO2 - John Day North Fish Ladder,WEIR 247,9/1/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,8/11/2020,560,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A41,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/10/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/17/2020,8/10/2020,BONAFF - BON - Adult Fish Facility,"Parasite, Mature, Returning Fish",MT PA RF,JKF,8/10/2020,740,Columbia River Inter-Tribal Fish Commission,CRITFC,20.1,5,Unknown,3,Steelhead,1
3DD.003D365A42,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,JO1 - John Day South Fish Ladder,WEIR 181,9/22/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Returning Fish, Mature, Parasite",1&lt; MT PA RF,JKF,8/11/2020,640,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A44,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 56,8/10/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,8/10/2020,8/10/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Adipose Fin Clip, Mature, Returning Fish",1&lt; AD MT RF,JKF,8/10/2020,715,Columbia River Inter-Tribal Fish Commission,CRITFC,20.1,5,Unknown,3,Steelhead,1
3DD.003D365A45,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/9/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,8/11/2020,705,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A47,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 54,8/10/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,8/10/2020,8/10/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,8/10/2020,540,Columbia River Inter-Tribal Fish Commission,CRITFC,20.1,5,Unknown,3,Steelhead,1
3DD.003D365A4B,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,BO1 - Bonneville Bradford Is. Ladder,VERTICAL SLOT DETECTORS,8/13/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Descaled Between 11 and 20%, Returning Fish, Parasite, Mature",&lt;2 MT PA RF,JKF,8/11/2020,725,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A4C,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,GOJ - Little Goose Dam Juvenile,ADULT FISH RETURN,10/3/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,8/11/2020,660,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A4D,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/12/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/6/2020,8/12/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,8/12/2020,670,Columbia River Inter-Tribal Fish Commission,CRITFC,20.3,5,Unknown,3,Steelhead,1
3DD.003D365A4E,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,LMA - Lower Monumental Adult Ladders,Right Ladder,10/21/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Adipose Fin Clip, Mature, Returning Fish",1&lt; AD MT RF,JKF,8/11/2020,615,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A4F,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/10/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Parasite, Mature, Returning Fish",MT PA RF,JKF,8/11/2020,745,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A50,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,LMA - Lower Monumental Adult Ladders,Left Ladder,10/19/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Parasite, Mature, Returning Fish",MT PA RF,JKF,8/11/2020,735,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A51,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,8/11/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,8/11/2020,695,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A52,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,GRA - Lower Granite Dam Adult,Ladder Exit,8/31/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,8/11/2020,640,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A54,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,GRA - Lower Granite Dam Adult,Ladder Exit,9/21/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,8/11/2020,760,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A55,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/11/2020,GRA - Lower Granite Dam Adult,Ladder Exit,9/17/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature, Adipose Fin Clip",AD MT RF,JKF,8/11/2020,700,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A57,BO4 - Bonneville WA Ladder Slots,VERTICAL SLOT DETECTORS,8/11/2020,"WEA - Wells Dam, DCPUD Adult Ladders",Left Ladder Pool 68,8/27/2020,8/11/2020,BONAFF - BON - Adult Fish Facility,"Returning Fish, Mature",MT RF,JKF,8/11/2020,695,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
3DD.003D365A59,BO3 - Bonneville WA Shore Ladder/AFF,WEIR 52,8/6/2020,GRA - Lower Granite Dam Adult,Ladder Exit,10/6/2020,8/6/2020,BONAFF - BON - Adult Fish Facility,"Descaled Less than 10 Percent, Adipose Fin Clip, Returning Fish, Parasite, Mature",1&lt; AD MT PA RF,JKF,8/6/2020,645,Columbia River Inter-Tribal Fish Commission,CRITFC,20.8,5,Unknown,3,Steelhead,1
